Profession,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence
6,0.68652894,0.890672702,0.852237955,0.563051785,0.940492547,0.185434546,0.530835151,0.016156045,0.195252667,0.326960834
6,0.707354025,0.479274454,0.045904104,0.232991656,0.247154308,0.150177597,0.290066433,0.060363927,0.10648165,0.608259882
6,0.302962323,0.627906883,0.26372516,0.011108344,0.755450287,0.546297409,0.518486414,0.412101305,0.918742472,0.221502214
6,0.695041569,0.877481772,0.754866734,0.588301127,0.63353975,0.305792188,0.324036041,0.08990117,0.416739122,0.281865436
6,0.918692637,0.953607757,0.997905784,0.999433298,0.523937654,0.985180872,0.119356549,0.124475279,0.245203232,0.881728837
6,0.428026556,0.306594579,0.267413933,0.343328522,0.462979868,0.298517737,0.167008019,0.213893279,0.262132146,0.348124326
6,0.536049554,0.637400956,0.580911529,0.187260608,0.314103146,0.134269319,0.45949915,0.300928776,0.640072132,0.463529171
6,0.851109804,0.899265171,0.659883107,0.59763572,0.819200936,0.079286016,0.477797545,0.00723038,0.047807518,0.42786224
6,0.969924489,0.458186197,0.358024763,0.053921264,0.56030962,0.005561088,0.632196178,0.06733791,0.063070649,0.455175681
6,0.992879273,0.406216714,0.072477679,0.895704862,0.5,0.023582948,0.764678293,0.438303618,0.5,0.737757658
6,0.790294012,0.850593356,0.899290268,0.935984931,0.722293961,0.927321389,0.837293263,0.193049228,0.179442403,0.920796949
6,0.863483473,0.971186157,0.691167233,0.191560013,0.990424445,0.284732333,0.116843267,0.025626256,0.017097543,0.347350156
6,0.287724277,0.140110462,0.114959217,0.660686957,0.037230877,0.447041113,0.851646473,0.272746217,0.413312946,0.669755103
6,0.764254878,0.726505316,0.224428439,0.301999751,0.463609339,0.123648693,0.615425144,0.054634896,0.124695943,0.486819901
6,0.838842989,0.969943891,0.844787041,0.706926299,0.922340824,0.517508612,0.323671475,0.060792519,0.037984542,0.537232469
6,0.654443876,0.009116729,0.173336547,0.176458286,0.117848272,0.036767451,0.632755709,0.74473958,0.733920906,0.530036637
6,0.947297625,0.852282839,0.740369844,0.894154694,0.596439078,0.261782888,0.497168054,0.050285699,0.086781499,0.596856402
6,0.598093914,0.596611545,0.419261227,0.014564797,0.801584489,0.012244108,0.339583905,0.131064136,0.314112611,0.40077222
6,0.663654255,0.579247124,0.955061703,0.859123252,0.916101091,0.064678868,0.894158839,0.585205782,0.390568917,0.547723762
6,0.837396127,0.961010484,0.906580429,0.600469754,0.828203264,0.401238207,0.660941632,0.190796115,0.580360303,0.655079893
6,0.512152135,0.995938555,0.819129069,0.975904808,0.965500881,0.808453447,0.260245855,0.015259515,0.021757865,0.307363759
6,0.716061535,0.083183084,0.656374454,0.377706544,0.293266392,0.219673371,0.149567318,0.359010892,0.382595127,0.09736183
6,0.858338447,0.747555956,0.446990349,0.240808621,0.573147249,0.080585085,0.364770885,0.03387917,0.061696198,0.45821359
6,0.550375135,0.800832954,0.589446231,0.935202742,0.688692247,0.775401067,0.616341883,0.257449616,0.414795151,0.612763375
6,0.09206653,0.220113807,0.116863713,0.598531314,0.241531317,0.566037476,0.858138381,0.306498853,0.615222236,0.568965343
6,0.906875113,0.738492877,0.291435992,0.183835919,0.611424723,0.163557529,0.35890848,0.038511217,0.012907146,0.692280848
6,0.646092853,0.885927759,0.707418293,0.455684576,0.578712438,0.639238215,0.050150146,0.161965329,0.160838381,0.729416592
6,0.203897402,0.999971742,0.837853753,0.999999946,0.5,0.500805488,0.876352979,0.057872585,0.5,0.379110269
6,0.512091236,0.5925631,0.449684155,0.700650513,0.393925344,0.849157905,0.554314972,0.550920611,0.645926174,0.825566001
6,0.633583642,0.021132751,0.320044211,0.310840288,0.199385199,0.037403444,0.244341637,0.251249626,0.21750049,0.139186832
6,0.73497234,0.790172098,0.644173813,0.532109355,0.621019226,0.162844234,0.390956584,0.047591153,0.020269884,0.852980635
6,0.557581498,0.674399111,0.453813165,0.330809852,0.456070102,0.180791903,0.730485127,0.103296058,0.481903068,0.580564408
6,0.973640668,0.791866885,0.972907421,0.831429297,0.692712158,0.258739606,0.581861218,0.099096477,0.304939102,0.333964707
6,0.843470869,0.988861174,0.968727161,0.954539142,0.93014545,0.465601966,0.033376734,0.019349131,0.04925117,0.360588639
6,0.974652019,0.845594414,0.149571498,0.977522726,0.5,0.455250812,0.762710465,0.359685355,0.5,0.952183493
6,0.564376749,0.592767195,0.353147912,0.03110621,0.935922285,0.151039854,0.284654653,0.0591357,0.323264803,0.334323038
6,0.881434235,0.877805297,0.723769494,0.0338818,0.810060846,0.173780707,0.108155493,0.057634068,0.022495953,0.573064048
6,0.809952495,0.394091827,0.308241965,0.280176312,0.56038868,0.01807289,0.296611763,0.060490685,0.01523077,0.422348938
6,0.913409294,0.895050672,0.386193814,0.249727389,0.858163561,0.178297174,0.366157375,0.054954933,0.100600476,0.094840874
6,0.158085399,0.37038631,0.989144997,0.840718282,0.227892879,0.877431795,0.895277935,0.857350759,0.87898169,0.835752665
6,0.986355108,0.97787469,0.83796137,0.513347266,0.056682484,0.673760762,0.149057048,0.121547561,0.850757079,0.79414014
6,0.441766507,0.219513432,0.644387698,0.336529251,0.257279112,0.233332883,0.827084376,0.722520206,0.934964514,0.618191086
6,0.612108881,0.660960074,0.610758016,0.769010981,0.390156651,0.284130025,0.470810312,0.05612557,0.335671303,0.458415967
6,0.9094117,0.6690824,0.456455488,0.081330641,0.572162749,0.027911531,0.394359684,0.045457017,0.154133465,0.299687503
6,0.822988557,0.775509661,0.688783149,0.076116158,0.975279365,0.057677658,0.628649272,0.068442572,0.537799442,0.244172216
6,0.993636288,0.797551414,0.274624944,0.594305683,0.479712133,0.810228063,0.647047632,0.101044116,0.902446063,0.805573115
6,0.552487936,0.918198698,0.745497413,0.78210655,0.250300254,0.965565242,0.136987134,0.0865732,0.98459739,0.634796874
6,0.606458542,0.789376226,0.38655097,0.081214952,0.905190947,0.388833975,0.389887417,0.063451593,0.377316958,0.089851626
6,0.889499574,0.875926354,0.94853612,0.665967661,0.896043868,0.144912313,0.428144509,0.132248846,0.201889003,0.426653555
6,0.58270824,0.898000097,0.88964076,0.855750258,0.233491483,0.661538354,0.169729462,0.039588249,0.961452529,0.612971415
6,0.800754203,0.78756314,0.735662475,0.463773466,0.739615965,0.128153335,0.443258766,0.136403634,0.055317882,0.202634384
6,0.576435277,0.878564914,0.257461079,0.802299951,0.9710441,0.866727531,0.002434881,0.038620295,0.059756424,0.143138242
6,0.908011391,0.76120183,0.232990834,0.366385983,0.493059481,0.131089335,0.511290207,0.03603541,0.051798072,0.440748641
6,0.237593313,0.016326686,0.219148431,0.384636218,0.270364691,0.333119747,0.421264883,0.255453471,0.187080785,0.798927017
6,0.58452752,0.805016598,0.571883709,0.789924087,0.439615232,0.728513178,0.109444677,0.058141692,0.731400829,0.647013372
6,0.727537301,0.077499287,0.497876865,0.063220305,0.592356063,0.137072635,0.196105986,0.455698348,0.638897017,0.138853389
6,0.911172666,0.23618748,0.888552445,0.238805393,0.385349684,0.019645255,0.979008772,0.613985019,0.901806141,0.428994754
6,0.616407579,0.418794256,0.159223374,0.401810496,0.25267749,0.132721276,0.259372123,0.044925686,0.105412084,0.323447445
6,0.495484899,0.228890469,0.996811932,0.878985151,0.464200895,0.224305819,0.418505359,0.84688266,0.596404152,0.387381951
6,0.334111158,0.210902932,0.030359978,0.367187119,0.213463142,0.234629939,0.739055165,0.517925995,0.115080781,0.620945534
6,0.491946934,0.12904265,0.377962831,0.017210169,0.709721956,0.290334343,0.066713789,0.475707779,0.63534487,0.151601336
6,0.892889736,0.64299314,0.944822065,0.367241479,0.734801836,0.033577073,0.172813431,0.076616502,0.175956634,0.044247356
6,0.187544092,0.30601245,0.713108907,0.370389293,0.902273659,0.440519062,0.353981108,0.537813434,0.573864934,0.071379538
6,0.850789524,0.56522896,0.519837779,0.275388359,0.673196644,0.022547352,0.413063244,0.025428043,0.056460828,0.253741272
6,0.894621138,0.740745391,0.827055469,0.72247816,0.429921765,0.184894781,0.447714739,0.153133953,0.102626197,0.683534493
6,0.990794135,0.918119015,0.815343365,0.156311945,0.957775494,0.01479438,0.674907439,0.058890074,0.164218855,0.20802968
6,0.027620842,0.181958796,0.054206229,0.417672996,0.062870631,0.647961959,0.936990027,0.892637529,0.583001908,0.726109339
6,0.977995089,0.743543698,0.340947637,0.66921984,0.402480387,0.556047507,0.24762068,0.100470189,0.512066517,0.667198337
6,0.584119673,0.940895658,0.72615884,0.855522873,0.726196009,0.716378016,0.297545889,0.042747851,0.017728072,0.596985376
6,0.744332304,0.547447355,0.840701388,0.703865756,0.593729407,0.194187623,0.55414829,0.297995231,0.358878307,0.515724277
6,0.560754493,0.756922893,0.689254288,0.514570711,0.801536752,0.404971846,0.263992304,0.048277275,0.403193085,0.150645648
6,0.387334519,0.028276668,0.379984119,0.535668894,0.014165651,0.356251412,0.843164881,0.646348958,0.805045194,0.917571818
6,0.851004671,0.870944254,0.623944507,0.366573742,0.060691538,0.574420147,0.085457539,0.107693555,0.628811025,0.714262938
6,0.582910708,0.657178302,0.006744359,0.977848655,0.368388003,0.932285576,0.008443559,0.246072386,0.395140275,0.920231702
6,0.81683586,0.644931141,0.683987478,0.599408084,0.585181549,0.142334776,0.422099736,0.128177868,0.085744289,0.631013468
6,0.191031325,0.528351146,0.712477542,0.436046822,0.37717478,0.703646744,0.726888119,0.700264827,0.867707057,0.525627193
6,0.759780649,0.916626541,0.538837037,0.623815138,0.853802491,0.093910286,0.441144332,0.006129432,0.044060165,0.374751323
6,0.217400376,0.115318649,0.019206783,0.16994574,0.019972662,0.543785052,0.739530549,0.373142227,0.434230482,0.708503899
6,0.640097847,0.435996107,0.596585404,0.673317527,0.584147997,0.516495803,0.576523617,0.443403721,0.37883558,0.539980447
6,0.478150573,0.930130305,0.706942862,0.917921436,0.865336283,0.363591453,0.250036924,0.049246357,0.007560856,0.514652171
6,0.681144421,0.303114415,0.485110542,0.223663632,0.511205441,0.302972731,0.355830872,0.430564025,0.7308404,0.254023756
6,0.248050056,0.968691076,0.734686047,0.892698422,0.843840205,0.723917936,0.183264547,0.097753699,0.152263449,0.238881082
6,0.956695198,0.92792108,0.868695622,0.566211841,0.665237837,0.215668377,0.434842936,0.042027845,0.079024572,0.613687445
6,0.875875953,0.943977233,0.876918261,0.769671153,0.326803644,0.9307249,0.145789237,0.099761372,0.681725431,0.667789537
6,0.757860112,0.736816437,0.811582939,0.419222942,0.487455776,0.347240611,0.643175139,0.122003667,0.692842473,0.407157766
6,0.689745501,0.873932046,0.68715307,0.822046893,0.719148836,0.473425802,0.249637292,0.030582373,0.01899267,0.574234544
6,0.151491604,0.972012555,0.99951113,0.997446266,0.5,0.392483713,0.833331641,0.328939603,0.5,0.71382397
6,0.9050818,0.821954531,0.488768566,0.060147375,0.84053848,0.090131511,0.596325473,0.09698737,0.425191653,0.332686489
6,0.201529885,0.301906455,0.44288997,0.302289163,0.131879308,0.843003608,0.622287107,0.725688447,0.77059146,0.464422508
6,0.781801239,0.69907476,0.500816689,0.133239633,0.906041508,0.022028976,0.420436501,0.018365663,0.028111599,0.101010434
6,0.298652904,0.806957922,0.611027732,0.856964449,0.525501044,0.60642954,0.126060231,0.107151089,0.516429843,0.655457106
6,0.693807912,0.89088771,0.92594063,0.850761151,0.845050556,0.342645391,0.598028938,0.057969602,0.240007456,0.371083692
6,0.210847136,0.357854095,0.989053701,0.74601796,0.603277094,0.536000152,0.267187184,0.403474028,0.662987432,0.08095307
6,0.576567093,0.31484836,0.028624871,0.00882165,0.276093643,0.564152626,0.590909281,0.296064873,0.868424001,0.228929687
6,0.403186359,0.44993054,0.164055013,0.167102095,0.64695556,0.246425688,0.616708508,0.153624419,0.171565859,0.459007311
6,0.08518423,0.005247515,0.076838413,0.010557967,0.115149013,0.160021471,0.157675273,0.400560496,0.392838158,0.016028459
6,0.458409428,0.984868484,0.720070899,0.793070762,0.970336909,0.448403263,0.165121554,0.036171391,0.079801657,0.173118939
6,0.215107736,0.94327095,0.927063032,0.742343701,0.623259339,0.701701865,0.737532857,0.404821704,0.662093696,0.74341041
6,0.89220745,0.797031225,0.558400352,0.022396727,0.834191303,0.154494851,0.584322482,0.08986693,0.096944115,0.589927561
6,0.880166732,0.771036734,0.595696101,0.072391609,0.907890463,0.072311725,0.590784593,0.052067808,0.287297141,0.234335299
6,0.97687548,0.20304735,0.221037779,0.044736311,0.259197242,0.018947581,0.842260728,0.064506771,0.106962064,0.601527012
6,0.390242794,0.780173477,0.462552795,0.876120596,0.697738546,0.513103764,0.075183184,0.229003042,0.113545322,0.743205696
6,0.186808107,0.525551345,0.998362345,0.986107186,0.604804037,0.852590731,0.534563277,0.593263164,0.610752029,0.612439058
6,0.901027906,0.846197281,0.632311022,0.847356354,0.73303232,0.097587429,0.486835218,0.013064243,0.205556596,0.288842969
6,0.868466854,0.304578889,0.763594429,0.033170938,0.729252348,0.006347231,0.766810284,0.172435668,0.468602703,0.342361802
6,0.917886654,0.313921102,0.621264876,0.656675601,0.5,0.058726649,0.781458933,0.4010488,0.5,0.789561803
6,0.880958471,0.448899762,0.642386538,0.344227144,0.329388925,0.115674653,0.284338067,0.097722989,0.153258736,0.486783052
7,0.982595527,0.458623341,0.563099316,0.151322509,0.394022789,0.021168339,0.844703429,0.016974684,0.134105282,0.244933213
7,0.866427426,0.262758187,0.639119105,0.066290923,0.253334526,0.019696537,0.848719006,0.075066769,0.409403159,0.227436607
7,0.999005456,0.656410036,0.653900167,0.462644226,0.498366568,0.040259487,0.574491927,0.072545336,0.075049913,0.200234841
7,0.901074317,0.420692633,0.627656062,0.04395998,0.501989283,0.028322933,0.843688389,0.092897765,0.365899918,0.159595634
7,0.931895381,0.340785266,0.512941573,0.103921602,0.333722294,0.043368807,0.768510215,0.12287015,0.491138625,0.224917858
7,0.722162813,0.544082268,0.805971556,0.26651253,0.619407945,0.175023602,0.599730382,0.054341154,0.52567624,0.246241026
7,0.851712499,0.511444524,0.77445034,0.416336232,0.374374942,0.092231066,0.798886954,0.089043809,0.54881385,0.496932457
7,0.978750825,0.687074333,0.81799987,0.389193115,0.718365472,0.028493985,0.590165672,0.020544338,0.134688439,0.317193904
7,0.652693768,0.557257855,0.857729956,0.529351684,0.593331229,0.062328656,0.607050518,0.037138041,0.103992231,0.325289328
7,0.871460715,0.337677099,0.685001552,0.207687462,0.395040709,0.058931921,0.610263463,0.043710708,0.315333586,0.29680948
7,0.909566587,0.842460148,0.636985921,0.355565951,0.919075199,0.238475774,0.526908945,0.164510384,0.429283305,0.520243429
7,0.799934967,0.24747386,0.814004691,0.120280893,0.433672205,0.054090965,0.872272201,0.167931403,0.474259183,0.403447838
7,0.685689003,0.470484826,0.765078526,0.083037889,0.666180308,0.038915542,0.409323442,0.141364571,0.59892398,0.120523478
7,0.885959633,0.448382305,0.220122578,0.243423115,0.302484361,0.107994212,0.563117283,0.017343046,0.323444226,0.305115628
7,0.990081541,0.349027546,0.48781911,0.111411982,0.383337489,0.014920823,0.790513731,0.043665936,0.126790351,0.433700833
7,0.655050819,0.682533113,0.98961168,0.879970064,0.554968299,0.457108427,0.679091386,0.113849151,0.539557004,0.18974418
7,0.816241293,0.505083477,0.525872788,0.28516002,0.44598029,0.073635084,0.558852583,0.014099933,0.420541431,0.223292719
7,0.955264905,0.570688156,0.579653983,0.392080715,0.464160079,0.042373585,0.746375176,0.021829663,0.084234344,0.190967005
7,0.927920952,0.228327278,0.741599815,0.135718056,0.365246431,0.011393036,0.874042203,0.112703736,0.527619745,0.378653304
7,0.823964499,0.231014615,0.78914524,0.044426203,0.191775185,0.016175746,0.923984899,0.10899476,0.586210464,0.179305553
7,0.893855767,0.643283369,0.292119061,0.091067122,0.594412282,0.033400775,0.279349806,0.014107985,0.005517013,0.153216055
7,0.826322024,0.35084838,0.662891298,0.166254661,0.383947021,0.045399331,0.705821237,0.073370938,0.555546682,0.230420975
7,0.868241477,0.79634812,0.418540921,0.311601288,0.610334725,0.282121598,0.497895941,0.032588995,0.233801362,0.224609499
7,0.960903653,0.604193103,0.852079383,0.251136688,0.635786605,0.052188199,0.647863986,0.112243802,0.369045713,0.306835882
7,0.883831621,0.615227674,0.533555969,0.212193094,0.533545904,0.047032202,0.637838732,0.030685033,0.062371284,0.388564908
7,0.967329276,0.619150763,0.728075258,0.321334939,0.367794922,0.135006127,0.812649076,0.158799853,0.606265334,0.408152502
7,0.499442189,0.501674428,0.801901795,0.859599219,0.200600018,0.425703252,0.485322302,0.144228312,0.380471354,0.473680238
7,0.685773474,0.63357465,0.722679717,0.07115511,0.836086137,0.090819322,0.687548463,0.178255295,0.592683167,0.303516188
7,0.981983032,0.752990857,0.952309451,0.162798497,0.63225615,0.056302191,0.403638851,0.158469748,0.17346131,0.298631595
7,0.688444456,0.43924944,0.735162415,0.270354439,0.594933982,0.023199157,0.242044841,0.046536517,0.085716509,0.019943748
7,0.869960737,0.602329263,0.876793985,0.851142916,0.523778929,0.159935582,0.75064734,0.096329788,0.27511969,0.39493919
7,0.964159781,0.05691241,0.131502858,0.079469235,0.111293972,0.006822514,0.865467958,0.19417972,0.155715709,0.649176065
7,0.856815331,0.599632413,0.753179085,0.97473927,0.316291363,0.240496484,0.459111436,0.090430893,0.195728212,0.430394416
7,0.908036492,0.348161811,0.613673877,0.07598055,0.549384807,0.008579191,0.569696411,0.055353166,0.148890786,0.209253886
7,0.901692155,0.485979423,0.615719514,0.14424179,0.552179817,0.150705674,0.888043014,0.079340119,0.548400576,0.472080028
7,0.716065789,0.480586337,0.122865266,0.290583998,0.693500168,0.356389572,0.591549402,0.086165934,0.061121375,0.623764484
7,0.715381803,0.840713238,0.404919563,0.498815628,0.840779642,0.295755272,0.136585027,0.050602597,0.186926693,0.020883603
7,0.815010075,0.854051809,0.989851662,0.99983778,0.540973652,0.504843413,0.494261487,0.256079869,0.177300394,0.476182206
7,0.922456818,0.48562513,0.400635296,0.031740664,0.63277259,0.030882724,0.476554465,0.023736025,0.096033867,0.175486502
7,0.632196378,0.743903591,0.296824998,0.14915981,0.840680828,0.095826396,0.403874333,0.032732693,0.047937945,0.203007222
7,0.915740123,0.653525467,0.79561738,0.298197209,0.521221291,0.135773319,0.592078799,0.04266515,0.416842371,0.250138418
7,0.76564477,0.380956617,0.540978538,0.037371492,0.662873348,0.016449653,0.384862001,0.044918862,0.139865542,0.259828838
7,0.718805554,0.699814035,0.399513563,0.235242236,0.446915816,0.15355091,0.606667568,0.174881176,0.439311445,0.503110092
7,0.761913886,0.877425665,0.796462655,0.572669985,0.861432168,0.148473482,0.340830648,0.05983633,0.029027006,0.328293347
7,0.916875309,0.932768131,0.319848336,0.716932322,0.952028251,0.626324632,0.167736585,0.015088428,0.014813002,0.580669377
7,0.983839951,0.78416861,0.332876465,0.126455233,0.671143297,0.00640603,0.609292295,0.003655548,0.008405457,0.332520093
7,0.694499335,0.849104775,0.807413723,0.85517462,0.38275563,0.410036186,0.383026801,0.057556555,0.426478568,0.240068715
7,0.641499517,0.600789083,0.547868901,0.103813014,0.693095775,0.149106173,0.637285768,0.038937618,0.296428246,0.147803501
7,0.903819026,0.582197644,0.596156683,0.025023767,0.83996509,0.037163024,0.38540217,0.019779,0.090751305,0.15619876
7,0.591119775,0.596306598,0.399230561,0.047308002,0.565511028,0.260084762,0.605006989,0.049303682,0.574515637,0.338242325
7,0.758199648,0.265418579,0.110826267,0.054296967,0.524377911,0.02307674,0.467970545,0.085508998,0.276063368,0.341572611
7,0.823750175,0.733720549,0.312720361,0.819096461,0.499234052,0.405514406,0.269486366,0.169810749,0.255568741,0.36610869
7,0.914359449,0.462069683,0.63362006,0.431591078,0.362866466,0.063785968,0.643903093,0.406102453,0.575857251,0.412880175
7,0.931757023,0.201832316,0.493127426,0.057332548,0.156954057,0.03802155,0.827606007,0.172946968,0.520116073,0.5061271
7,0.977467017,0.808534176,0.56598223,0.511137728,0.623246104,0.234540729,0.830369334,0.021860827,0.050776329,0.72336726
7,0.941284565,0.289043626,0.611984214,0.461344379,0.171449458,0.070236453,0.507156023,0.154575493,0.392579184,0.469337764
7,0.967818493,0.322517365,0.716897348,0.173181509,0.351220898,0.041326103,0.701887111,0.20021742,0.547217396,0.448263965
7,0.883640925,0.355694425,0.794161826,0.039955721,0.699475901,0.01457152,0.742080104,0.048101613,0.28660142,0.14787446
7,0.881501334,0.830590861,0.795101597,0.095058338,0.90517097,0.106030384,0.458872443,0.100658626,0.547728291,0.33519006
7,0.715275959,0.329629443,0.540975333,0.150758072,0.415061482,0.074660777,0.41397038,0.281160927,0.301551742,0.44961432
7,0.97270753,0.277852712,0.796608673,0.145561037,0.333682123,0.003067013,0.717620481,0.157465402,0.546068602,0.466746357
7,0.877396096,0.495384317,0.802274488,0.586402114,0.440595587,0.098232788,0.684499709,0.115738955,0.20972262,0.324008201
7,0.645462751,0.568552361,0.677714522,0.098860497,0.827027677,0.066490354,0.223420678,0.047764689,0.15042796,0.143685947
7,0.858211052,0.729219215,0.795895845,0.679333569,0.58593813,0.432463779,0.781973572,0.146120489,0.70239614,0.415428774
7,0.883470111,0.708532719,0.970536598,0.999433437,0.397271929,0.51561689,0.619626315,0.195294487,0.418872823,0.547516082
7,0.869618439,0.401046774,0.669760041,0.059297928,0.636432015,0.014363436,0.803772955,0.072918982,0.275488034,0.24816154
7,0.906643239,0.876926757,0.903963058,0.493551639,0.926467452,0.091789309,0.175734037,0.029047532,0.04853447,0.0269987
7,0.971365254,0.840041199,0.88608014,0.79857721,0.711325101,0.166810254,0.62033709,0.090456868,0.548472921,0.431868214
7,0.897222298,0.495008512,0.71956849,0.131929615,0.714369039,0.025428959,0.616781239,0.095269948,0.168606188,0.209709116
7,0.811484872,0.445471645,0.757538787,0.514907631,0.443528888,0.081115162,0.721226232,0.136688853,0.215952397,0.222115254
7,0.27287513,0.647742941,0.39016643,0.359979627,0.386885464,0.563616199,0.55107762,0.299376484,0.951848665,0.524173435
7,0.801313906,0.692229651,0.538879336,0.106212229,0.763974146,0.054822663,0.325786149,0.091892232,0.166632236,0.218901941
7,0.796432398,0.646337064,0.743829403,0.469604854,0.676089051,0.210104598,0.639265881,0.092134135,0.323371404,0.33988617
7,0.858006656,0.555064485,0.584866914,0.557571728,0.568833189,0.168324554,0.592346597,0.079340265,0.175109917,0.306565402
7,0.954619791,0.677141437,0.607380624,0.229152582,0.773586932,0.063079514,0.395892964,0.013195306,0.025715434,0.167732652
7,0.220788161,0.906729102,0.90435581,0.863448943,0.987197829,0.707062523,0.106477699,0.073167895,0.079687433,0.635960107
7,0.944855606,0.679116183,0.570654951,0.136304762,0.714339096,0.04732562,0.642451633,0.012510852,0.272769095,0.16208756
7,0.834542626,0.62578339,0.805253877,0.629189956,0.677873505,0.191737876,0.694759244,0.117727272,0.389046636,0.473139779
7,0.695981982,0.643213058,0.682034613,0.379795012,0.789836781,0.098933068,0.713475824,0.060676717,0.239857129,0.1172206
7,0.963683167,0.835150989,0.378389877,0.422984571,0.595763936,0.2315686,0.652890222,0.026261209,0.156030573,0.573357349
7,0.870615267,0.355449707,0.529045916,0.244809632,0.630084088,0.069829187,0.442471382,0.082099428,0.149189104,0.206590549
7,0.951826339,0.543507102,0.868557982,0.343222732,0.719778649,0.023064882,0.235226801,0.103655773,0.163195096,0.064441519
7,0.793433471,0.21317311,0.593235098,0.035702855,0.452400154,0.003536071,0.772273038,0.036536288,0.075165618,0.272956163
7,0.90106301,0.115948619,0.612074666,0.34360663,0.424957482,0.012659606,0.30997255,0.252506467,0.319533354,0.361927126
7,0.964987333,0.099973531,0.231016193,0.058172624,0.218654639,0.014975875,0.709216428,0.185295101,0.514026182,0.415277693
7,0.976494052,0.154500463,0.137220022,0.039974927,0.087265135,0.001681432,0.345589936,0.057857041,0.098882542,0.253526137
7,0.143165674,0.458231403,0.073442119,0.064739789,0.758888872,0.068904988,0.476630748,0.095327284,0.267512638,0.350780067
7,0.917614095,0.773985959,0.373189641,0.526811739,0.489649757,0.222812899,0.62746715,0.024193344,0.092334016,0.335377261
7,0.93193407,0.229604165,0.230132842,0.498991886,0.227525284,0.019939951,0.408231772,0.143139777,0.24340656,0.427350519
7,0.40425909,0.499822436,0.777646169,0.540476062,0.475830369,0.452846677,0.536189563,0.181678552,0.691763335,0.381104322
7,0.937087856,0.474082295,0.50643713,0.46377915,0.547202882,0.104377401,0.492905017,0.090391873,0.141706043,0.33492774
7,0.94431595,0.4650534,0.363382215,0.229229654,0.445020042,0.081064722,0.761683973,0.063735278,0.126586792,0.566659991
7,0.756614636,0.811938821,0.499250135,0.093946436,0.622314112,0.228519627,0.528029009,0.193963413,0.815549727,0.621607808
7,0.851203089,0.853444077,0.615572362,0.171023203,0.875059346,0.115839935,0.174008949,0.011420217,0.059960594,0.259400006
7,0.915720877,0.62651029,0.843444544,0.330352201,0.646345257,0.121249281,0.261574437,0.057680832,0.17293088,0.23267809
7,0.900617678,0.638717715,0.537499198,0.210159747,0.748569222,0.088135322,0.252963008,0.109133274,0.136689621,0.115109384
7,0.663016845,0.40996002,0.674657444,0.384117978,0.412757148,0.160375766,0.458697556,0.269648702,0.346918,0.267010492
7,0.891186734,0.535895011,0.934140978,0.760397902,0.385945872,0.490627847,0.873316431,0.294051402,0.870579204,0.584200359
7,0.934187815,0.486674622,0.680927522,0.17655788,0.440815086,0.027253355,0.513579061,0.055132613,0.150185684,0.373923998
7,0.929618705,0.655150777,0.932843237,0.397689835,0.559963372,0.15255157,0.744326252,0.130086292,0.627714217,0.381521186
7,0.747602031,0.536266715,0.480835837,0.45180141,0.383127857,0.38691535,0.261195545,0.103388189,0.461038921,0.437177027
7,0.666273036,0.47323596,0.582672304,0.363182669,0.456918757,0.259478706,0.710468959,0.074919276,0.498847774,0.738422835
7,0.854950984,0.652616703,0.730568947,0.19188906,0.786058753,0.103081081,0.66139651,0.049499484,0.285912458,0.304653483
7,0.886704962,0.259620085,0.373120811,0.098162264,0.503478098,0.033131778,0.45566072,0.147125225,0.289884319,0.207264724
7,0.811692729,0.720791861,0.806539818,0.80825355,0.692315774,0.208963721,0.46336654,0.054352965,0.258687443,0.303737758
7,0.874402393,0.809606393,0.977635638,0.505402229,0.771858659,0.18238335,0.811783286,0.155588719,0.520898358,0.493351669
7,0.577637486,0.799746774,0.555237798,0.421290173,0.774825894,0.439660459,0.380951546,0.124836198,0.220003376,0.367231083
7,0.940184679,0.438888925,0.63475666,0.083203317,0.603324042,0.015141086,0.72178913,0.226225611,0.263876236,0.475483998
7,0.9797327,0.392313939,0.643268944,0.080237938,0.655442185,0.006145887,0.513817138,0.064126327,0.296309777,0.102393077
7,0.958394941,0.547717711,0.761635491,0.148943756,0.560054052,0.041863954,0.626121925,0.073546636,0.399813292,0.328544426
7,0.769018534,0.525951429,0.634625811,0.343233773,0.558315697,0.20301445,0.481380991,0.119417447,0.652220164,0.295513288
7,0.961520291,0.243764744,0.450515711,0.02714701,0.234023618,0.030788743,0.675205787,0.076537603,0.459449543,0.227863505
7,0.902706934,0.698107318,0.884234087,0.654432674,0.567422657,0.221573893,0.81294131,0.084843524,0.342657258,0.465492515
7,0.899672162,0.628022131,0.527394287,0.312932301,0.629487481,0.143753387,0.543396678,0.023798208,0.129756147,0.368168794
7,0.705750498,0.290072941,0.475568823,0.428843639,0.325217081,0.202060238,0.455406991,0.278545347,0.370595423,0.575930452
7,0.809594689,0.515858051,0.65778503,0.167022622,0.554415395,0.085407583,0.57579572,0.079560503,0.337845123,0.279581438
7,0.952014424,0.446265271,0.683807398,0.285312311,0.637080301,0.033981512,0.42985363,0.116267001,0.306691702,0.240060951
7,0.954097635,0.67040262,0.971045885,0.946529238,0.498336358,0.314336619,0.637128587,0.116117203,0.533530388,0.471820567
